,ID,Tweet,Label
2700,16673,labour councillor shouting nazi scum victim groominggangs going get worse jeremycorbyn socialist britain muslim islam leftist maga mega mcga mega patriot conservative url,NOT
2701,77777,alt left none use logic make sense,NOT
2702,40326,antifa telling people go back sleep horrifying,NOT
2703,94038,offer different view liberal outnumber conservative university url url,NOT
2704,99421,workjams everything buyit url,NOT
2705,36838,still dating jj goodtimes dyn mite url,NOT
2706,23483,yea said would tua healthy,NOT
2707,33856,dignify stupidity posting comment,OFF
2708,51630,jerk sarah sander woman trump cabinet including pam bondi ect oh yeah count democrat liberal hesanidiot,NOT
2709,58434,good game man,NOT
2710,35695,hang balance liberal news agency used airwave push politics like cnn,NOT
2711,43145,whatever missing point even reached ceiling good enough better 7th best lg,NOT
2712,50529,article clay travis politics sport old antifa like rant,NOT
2713,27273,thank signing shelby poster last night still excited proud big win onetroy gotrojans proudalum url,NOT
2714,73453,antifa going shop,NOT
2715,34629,element surprise gone somehow think,NOT
2716,61513,bat nigga,OFF
2717,24372,free milk health issue education one nothing education budget,NOT
2718,53124,farther maybe study english quit playing journalistic limelight,NOT
2719,25533,really gun control limit one capability personally safety make even harder good people buy gun legally even make hard woman obtain gun self defense keep simple background check system already,OFF
2720,71582,rip comrade antifa,NOT
2721,59415,disrespect sharpie like bro definitely brand shit back dollar tree,OFF
2722,30952,like liberal push gun control law suppress right arm,NOT
2723,33456,democrat started kkk antifa sheep wwg1wga,NOT
2724,69277,fuck happened,OFF
2725,11881,anarchist left wing extremist stand antifa,OFF
2726,62830,clue trying say certainly trump supporter ffs rational keep keeping whatever trying achieve,NOT
2727,79816,say cowardly brave mean,NOT
2728,51584,timely response rap beef lmaoooooo na took three month respond jay bodied em always take month get timely response shit,OFF
2729,55583,hope turn everything liberal want handle truth matter way lead hope,NOT
2730,10587,talk worst year player yankee history,OFF
2731,41830,kyky u love u anfield putain la cliiimmmm livpsg,NOT
2732,68805,donot worry sidhuji modi become pm making hind national party,NOT
2733,32612,two word gun control,NOT
2734,26146,um right front face big tech giant censoring conservative every single day dems constantly calling sensible gun control sometimes outright repeal 2nd amendment conservative idea shut college campus,NOT
2735,29954,speaking best best utter disrespect law enforcement ice agent first responder low middle high class race religion disagree mr creepyjoebiden gravy train punk joedonttouchsomuch biden dirty hand joe,OFF
2736,72604,omg fucking crazy,OFF
2737,69631,beto pro 2a gun control stand,NOT
2738,31942,manhattan liberal bus north campaign dem congressional candidate via url college maga donaldtrump,NOT
2739,96790,man really consider type gun control,NOT
2740,82385,know lot people feed two mine go back feeding people starving eaten least 40 minute need maga hat url,NOT
2741,66106,ridiculous sock puppet account apparently marching order start boycott film lot maga snowflake thankfully list known sock puppet blocking rest hard,NOT
2742,11562,think would pick fun,NOT
2743,47301,ok brenda know passionate thing love ya,NOT
2744,32667,funny idiot liberal seem forget president shit haha,OFF
2745,20339,make think liberal nothing liberal people spent 90 insulting liberal publicly humiliating black activist openly attacking new deal liberal part passed gop policy,OFF
2746,36709,hope stay safe brave soul coast nc staying put scared leave without hub stay man prison work,NOT
2747,66045,amp may need end stigma living b amp b allowing council build affordable social housing,NOT
2748,42482,10 restaurant diner fatally shot corpus christi 357 ruger blackhawk revolver nra call gun control research unethical,OFF
2749,20103,course spooky dude connected kavanaugh hit job url maga teaparty trumptrain ccot pjnet trump2018 kavanaugh kavanaughconfirmationhearing confirmkavanaugh,NOT
2750,21674,maymustgo need general election may ability face brussels machine believe pay high price betrayal uk oblivion standup4brexit elect leader uk believe url,NOT
2751,14310,war free speech antifa high tech,NOT
2752,18714,conservative afraid weed think make love black people,NOT
2753,69390,depressing good church getting hard find far know people belong church espouse gun control abortion politics god christ,OFF
2754,83888,messed,NOT
2755,13105,v antifa know money seriously stupid thing url,OFF
2756,91209,funny liberal change tune woman accuser based soley political persuasion term oh yeah hypocritical,NOT
2757,50856,thank proving point foulmouthed trash,OFF
2758,37659,clearly right flaw doo train route rmt striking swr guard obviously agreed doo principle cannot understand striking,NOT
2759,19419,want following people like conservative sickening biased twitter management twitterleftbias,NOT
2760,72883,congratulation,NOT
2761,81754,tippi hedren julie jack rifftrax also scene birdemic credited movie playing tv hotel,NOT
2762,81355,54 factory worker shot dead oklahoma wasr 10 century arm rifle nra blame gun control law,NOT
2763,18379,new emergency hotlinewhat road 2 day ago potus sign second state emergency executive order social medium censorship road maga emergency qanon mondaymotivation constitutionday url,NOT
2764,17553,conservative troubled explain thing cigar outraged current president,NOT
2765,53367,maga something fishy kavanaugh supreme court material morally insufficient url,NOT
2766,11658,solution gun control chief url,NOT
2767,25835,indeed danikaharrod go follow cutest shitposts tdp sometimes jhdsfhjsg,OFF
2768,85669,calling still superman long time think wb letting thing road going gear man steel 2,NOT
2769,64273,thought would worse thought would shooting liberal street,OFF
2770,28156,yes democrat longer care bout constitutional law u citizen new pet illegals drug dealer murdersers thief rapist muslim antifa lgbtq anybody hate america theyre batshit crazy,OFF
2771,89981,loved,NOT
2772,14657,fuckin great brother laughed like little girl grab ball stay trade,OFF
2773,24124,republican constantly tell u respecting law enforcement ignore judgment gun control,OFF
2774,46814,bad funding would tank economic law,NOT
2775,64220,kurt liberal obsessed seeing president disgusting penis fantasize room horrible hog sweating stop thinking mushroom capped member visibly erect,OFF
2776,94310,snowflake liberal,OFF
2777,24498,elder owen bravest pointing culture part problem liberal engrained short lived culture culture change black linked poverty resistance,OFF
2778,94985,come gun control order make america happy remove gun list conservative take gun card toting democrat way everybody happy everybody safe,NOT
2779,40154,interrupting hearing every turn thats ok man take least remember kavanaugh definitely earned stripe scotus maga,OFF
2780,21367,goober,NOT
2781,48672,hows gun control working,NOT
2782,98765,see shocking vigilante style justice like liberal court control swamp creature dc beware start serving u citizen 1st lot fed american across great country url,OFF
2783,65267,molested 35 yr ago 11yrs old want say till thrown jail according liberal amp metoo accept allegation blindly said confirmjudgekavanaughnow senatorfeinstein democratshateamerica url,OFF
2784,47283,gain greater understanding hatred blanket endorsement putting maga expressing ignorance platform putting anti openborders bio going get hatred return,OFF
2785,68565,20 million dollar cbs metoo buy lot lie lot professional witness lot ax grind antifa fully financed blm million collected obama justice dept look antiamerican havoc create metoo warming,NOT
2786,65093,holy shit awesome,OFF
2787,95340,1 hey waited 6 week corporate refund finally calling 3 time hold 2 5 hr total return call find processing error way contact waited contact,NOT
2788,37146,even one strongest conservative could nominated still come,NOT
2789,89187,mean parasite sense private company unnecessary universally unwanted bauble imposed essential public service people put profit public opinion democracy,OFF
2790,67263,soooooounds like awesome plan next gonna pulling money medi care amp pension pay golf cart rental detail watch struggle stay fairway golf weekend swore never time maga url,OFF
2791,56067,dam sexy,NOT
2792,11027,trump called trudeau dishonest weak conservative cheer conservative canada trump supporter accept crumb fall trump table,OFF
2793,75610,criminal schmuck,NOT
2794,11531,argument made assault decade ago complaint kavanaugh lying current ongoing enough vote aligned trump way handle accusation,NOT
2795,82672,rosier played like straight fucking garbage mean tolerable undefeated run last year ever since pitt shown much scrub richt scared death start perry,OFF
2796,80138,think going get better,NOT
2797,25659,inspiration u,NOT
2798,26279,sorry fella connelly thought hollywood craigkardashian,NOT
2799,50361,war conservatism antifa,NOT
2800,28887,partisan move daily norm like mitch mcconnell yet somehow still hang job respect conservative across country woman afraid stand say assaulted part problem,NOT
